GP,JOHANNESBURG,-26,-11,-31,28,0,26,2628AA,HOZI,Ukhozi FM,,91.500,40
KN,KEATES DRIFT,-28,-50,-59,30,30,20,2830DC,HOZI,Ukhozi FM,,91.100,36
FS,KROONSTAD,-27,-25,-17,27,11,7,2727AC,HOZI,Ukhozi FM,,91.700,42
KN,LADYSMITH,-28,-35,-23,29,47,19,2829DB,HOZI,Ukhozi FM,,91.000,35
KN,LOSKOP,28,39,41,29,12,42,2929CA,HOZI,Ukhozi FM,,96.900,94
KN,LOUWSBURG,-27,-33,-44,31,16,32,2731CB,HOZI,Ukhozi FM,,98.000,105
KN,MANGUZI,-26,-59,-6,32,45,11,2632DD,HOZI,Ukhozi FM,,87.600,1
KN,MAQABAQABENI,-28,-54,-59,29,36,38,2829DC,HOZI,Ukhozi FM,,103.400,159
MP,MIDDELBURG,-25,-49,-4,29,23,24,2529CD,HOZI,Ukhozi FM,,107.400,199
KN,MOOI RIVER,-29,-11,-7,29,52,4,2929BB,HOZI,Ukhozi FM,,92.200,47
EC,MOUNT AYLIFF,-30,-50,-11,29,23,41,3029CD,HOZI,Ukhozi FM,,90.100,26
KN,MSINGA TOP,-28,-40,-52,30,28,55,2830CB,HOZI,Ukhozi FM,,94.300,68
MP,NELSPRUIT,-25,-30,-57,30,46,33,2530DB,HOZI,Ukhozi FM,,106.900,194
KN,NONGOMA,-27,-54,-18,31,39,27,2731DC,HOZI,Ukhozi FM,,92.900,54
KN,NQUTU,-28,-15,-43,30,40,42,2830BC,HOZI,Ukhozi FM,,100.600,131
KN,NTANZI,-29,-16,-20,30,51,56,2930BD,HOZI,Ukhozi FM,,105.900,184
KN,NTOMBENI,-29,-40,-52,30,12,9,2930CA,HOZI,Ukhozi FM,,91.800,43
FS,PETRUS STEYN,-27,-31,9,28,19,6,2728CB,HOZI,Ukhozi FM,,99.500,120
MP,PIET RETIEF,-27,-1,-11,30,41,3,2730BA,HOZI,Ukhozi FM,,92.100,46
KN,PIETERMARITZBURG,-29,-34,-47,30,19,49,2930CB,HOZI,Ukhozi FM,,91.400,39
KN,PONDWANE,-27,-47,-11,31,2,45,2731CC,HOZI,Ukhozi FM,,95.000,75
KN,PORT SHEPSTONE,-30,-44,-8,30,17,18,3030CB,HOZI,Ukhozi FM,,91.300,38
GP,PRETORIA,-25,-41,-21,27,59,2,2527DB,HOZI,Ukhozi FM,,102.400,149
KN,QUDENI,-28,-38,-3,30,51,59,283DB,HOZI,Ukhozi FM,,107.400,199
MP,STANDERTON,-26,-57,-37,29,12,51,2629CC,HOZI,Ukhozi FM,,95.300,78
KN,STRAALHOEK,-30,-20,-49,29,50,53,3029BD,HOZI,Ukhozi FM,,95.100,76
KN,THE BLUFF,-29,-54,-42,31,0,44,2931CC,HOZI,Ukhozi FM,,92.000,45
FS,THEUNISSEN,-28,-11,-55,26,34,50,2826BA,HOZI,Ukhozi FM,,100.800,133
KN,TUGELA FERRY,-28,-45,-59,30,26,38,2830CD,HOZI,Ukhozi FM,,88.000,5
KN,UBOMBO,-27,-33,-42,32,4,52,2732CA,HOZI,Ukhozi FM,,92.400,49
KN,ULUNDI,-28,-27,0,31,23,38,2831AD,HOZI,Ukhozi FM,,91.500,40
EC,UMTATA,-31,-35,-48,28,44,36,3128DA,HOZI,Ukhozi FM,,100.700,132
KN,UNDERBERG,-29,-48,-27,29,30,13,2929DC,HOZI,Ukhozi FM,,100.000,125
KN,UTRECHT,-27,-38,-47,30,18,13,2718CB,HOZI,Ukhozi FM,,94.800,73
MP,VOLKSRUST,-27,-18,-33,29,53,15,2729BD,HOZI,Ukhozi FM,,92.600,51
KN,VRYHEID,-27,-44,-27,30,47,38,2730DB,HOZI,Ukhozi FM,,91.200,37
GP,WELVERDIEND,-26,-26,-48,27,14,53,2627AC,HOZI,Ukhozi FM,,104.100,166
KN,WINTERTON,-28,-48,50,29,32,51,2829DC,HOZI,Ukhozi FM,,93.800,63
FS,WITSIESHOEK,-28,-31,-4,28,50,49,2828DB,HOZI,Ukhozi FM,,97.800,103
GP,HEIDELBERG,-26,-29,-19,28,20,48,2628AD,HVLD,,,94.000,65
GP,HELDERKRUIN,-26,-6,-5,27,51,27,2627BB,HVLD,,,100.500,130
GP,JOHANNESBURG,-26,-11,-31,28,0,26,2628AA,HVLD,,,94.700,72
GP,WELVERDIEND,-26,-26,-48,27,14,53,2627AC,HVLD,,,95.200,77
GP,SEBOKENG,-26,-34,-50,27,52,42,2627DB,HWEL,,,103.000,155
KN,ESHOWE,-28,-51,-29,31,17,37,2831CD,ICOR,,,100.400,129
,GABANE,-24,-40,-48,25,46,13,,IF10,,,103.000,155
,GABANE,-24,-40,-48,25,46,13,,IF11,,,106.100,186
,GABANE,-24,-40,-48,25,46,13,,IF12,,,106.600,191
EC,PORT ELIZABETH,-33,-56,-10,25,26,27,3325CD,IFM,,,88.300,8
,BOKSPITS,-26,-53,-5,20,41,56,,IFM1,,,90.400,29
,BT12,-24,-30,0,20,30,0,,IFM1,,,89.200,17
,BT16,-22,-40,0,26,15,0,,IFM1,,,89.400,19
,BT17,-23,0,0,21,0,0,,IFM1,,,90.400,29
,BT20,-22,-45,0,22,15,0,,IFM1,,,88.900,14
,BT21,-22,-50,0,25,15,0,,IFM1,,,88.600,11
,BT24,-22,-30,0,24,15,0,,IFM1,,,90.000,25
,BT26.1,-21,-20,0,26,50,0,,IFM1,,,87.600,1
,BT4,-25,-30,0,21,30,0,,IFM1,,,88.600,11
,BT7,-24,-45,0,23,0,0,,IFM1,,,88.400,9
,GABANE,-24,-40,-48,25,46,13,,IFM1,,,89.400,19
,JWANENG,-24,-36,0,24,44,0,,IFM1,,,89.600,21
,KANG,-23,-45,0,22,50,0,,IFM1,,,89.300,18
,LOBATSE,-25,-13,0,25,39,50,,IFM1,,,89.000,15
,MABULE,-25,-45,0,24,32,0,,IFM1,,,89.200,17
,MAGHANENG,-23,-2,-5,27,35,25,,IFM1,,,90.600,31
,MAHALAPYE,-23,-8,-49,26,42,22,,IFM1,,,90.300,28
,MIDDELPUTS,-26,-37,-24,21,52,0,,IFM1,,,88.700,12
,MMASHORO,-21,-54,0,26,44,0,,IFM1,,,88.100,6
,MOLALATAU,-22,-10,0,28,40,0,2228BA,IFM1,,,89.600,21
,OLIFANTSDRIFT,-24,-1,-6,26,19,17,,IFM1,,,88.000,5
,PALAPYE,-22,-15,-34,27,20,35,,IFM1,,,88.400,9
,RAKHUNA,-25,-14,-24,25,20,4,,IFM1,,,87.800,3
,SELEBI PIKWE,-22,0,0,27,49,0,,IFM1,,,91.000,35
,SEROWE,-22,-23,-10,26,42,17,,IFM1,,,89.800,23
,SESUNG,-23,-6,-2,24,55,9,,IFM1,,,87.900,4
,TSABONG,-26,0,-22,22,25,8,,IFM1,,,90.300,28
,TSETSEJWE,-22,-45,0,27,45,0,,IFM1,,,90.100,26
,TSHANE,-24,0,0,21,50,0,,IFM1,,,89.800,23
,TSHANE,-24,0,0,21,50,0,,IFM1,,,92.900,54
,TSWAPONG,-22,-36,-15,27,37,43,,IFM1,,,88.900,14
,TV HILL,-24,-48,-9,24,43,29,,IFM1,,,88.200,7
,WERDA,-25,-16,-7,23,15,33,,IFM1,,,88.900,14
,BOKSPITS,-26,-53,-5,20,41,56,,IFM2,,,93.500,60
,BT12,-24,-30,0,20,30,0,,IFM2,,,92.300,48
,BT16,-22,-40,0,26,15,0,,IFM2,,,92.500,50
,BT17,-23,0,0,21,0,0,,IFM2,,,93.500,60
,BT20,-22,-45,0,22,15,0,,IFM2,,,92.000,45
,BT21,-22,-50,0,25,15,0,,IFM2,,,91.700,42
,BT24,-22,-30,0,24,15,0,,IFM2,,,93.100,56
,BT26.1,-21,-20,0,26,50,0,,IFM2,,,90.700,32
,BT4,-25,-30,0,21,30,0,,IFM2,,,91.700,42
,BT7,-24,-45,0,23,0,0,,IFM2,,,91.500,40
,GABANE,-24,-40,-48,25,46,13,,IFM2,,,89.900,24
,JWANENG,-24,-36,0,24,44,0,,IFM2,,,92.700,52
,KANG,-23,-45,0,22,50,0,,IFM2,,,92.400,49
,LOBATSE,-25,-13,0,25,39,50,,IFM2,,,92.100,46
,MABULE,-25,-45,0,24,32,0,,IFM2,,,92.300,48
,MAGHANENG,-23,-2,-5,27,35,25,,IFM2,,,96.900,94
,MAHALAPYE,-23,-8,-49,26,42,22,,IFM2,,,93.400,59
,MIDDELPUTS,-26,-37,-24,21,52,0,,IFM2,,,91.800,43
,MMASHORO,-21,-54,0,26,44,0,,IFM2,,,91.200,37
,MOLALATAU,-22,-10,0,28,40,0,2228BA,IFM2,,,92.700,52
,OLIFANTSDRIFT,-24,-1,-6,26,19,17,,IFM2,,,91.900,44
,PALAPYE,-22,-15,-34,27,20,35,,IFM2,,,91.500,40
,RAKHUNA,-25,-14,-24,25,20,4,,IFM2,,,90.900,34
,SELEBI PIKWE,-22,0,0,27,49,0,,IFM2,,,94.200,67
,SEROWE,-22,-23,-10,26,42,17,,IFM2,,,92.900,54
,SESUNG,-23,-6,-2,24,55,9,,IFM2,,,91.000,35
,SOJWE,-23,-26,-23,25,45,52,,IFM2,,,87.700,2
,TSABONG,-26,0,-22,22,25,8,,IFM2,,,93.400,59
,TSETSEJWE,-22,-45,0,27,45,0,,IFM2,,,93.200,57
,TSWAPONG,-22,-36,-15,27,37,43,,IFM2,,,92.000,45
,TV HILL,-24,-48,-9,24,43,29,,IFM2,,,91.300,38
,WERDA,-25,-16,-7,23,15,33,,IFM2,,,92.000,45
,BOKSPITS,-26,-53,-5,20,41,56,,IFM3,,,96.700,92
,BT12,-24,-30,0,20,30,0,,IFM3,,,95.500,80
,BT16,-22,-40,0,26,15,0,,IFM3,,,95.700,82
,BT17,-23,0,0,21,0,0,,IFM3,,,96.700,92
,BT20,-22,-45,0,22,15,0,,IFM3,,,95.200,77
,BT21,-22,-50,0,25,15,0,,IFM3,,,94.900,74
,BT24,-22,-30,0,24,15,0,,IFM3,,,96.300,88
,BT26.1,-21,-20,0,26,50,0,,IFM3,,,93.900,64
,BT4,-25,-30,0,21,30,0,,IFM3,,,94.900,74
,BT7,-24,-45,0,23,0,0,,IFM3,,,94.700,72
,GABANE,-24,-40,-48,25,46,13,,IFM3,,,92.500,50
,JWANENG,-24,-36,0,24,44,0,,IFM3,,,95.900,84
,KANG,-23,-45,0,22,50,0,,IFM3,,,95.600,81
,LOBATSE,-25,-13,0,25,39,50,,IFM3,,,95.300,78
,MABULE,-25,-45,0,24,32,0,,IFM3,,,95.500,80
,MAGHANENG,-23,-2,-5,27,35,25,,IFM3,,,100.200,127
,MAHALAPYE,-23,-8,-49,26,42,22,,IFM3,,,96.600,91
,MIDDELPUTS,-26,-37,-24,21,52,0,,IFM3,,,95.000,75
,MMASHORO,-21,-54,0,26,44,0,,IFM3,,,94.400,69
,MOLALATAU,-22,-10,0,28,40,0,2228BA,IFM3,,,95.900,84
,OLIFANTSDRIFT,-24,-1,-6,26,19,17,,IFM3,,,94.300,68
,PALAPYE,-22,-15,-34,27,20,35,,IFM3,,,94.700,72
,RAKHUNA,-25,-14,-24,25,20,4,,IFM3,,,94.100,66
,SELEBI PIKWE,-22,0,0,27,49,0,,IFM3,,,97.500,100
,SEROWE,-22,-23,-10,26,42,17,,IFM3,,,96.100,86
,SESUNG,-23,-6,-2,24,55,9,,IFM3,,,94.200,67
,SOJWE,-23,-26,-23,25,45,52,,IFM3,,,90.800,33
,SOJWE,-23,-26,-23,25,45,52,,IFM3,,,94.000,65
,TSABONG,-26,0,-22,22,25,8,,IFM3,,,96.600,91
,TSETSEJWE,-22,-45,0,27,45,0,,IFM3,,,96.400,89
,TSHANE,-24,0,0,21,50,0,,IFM3,,,96.100,86
,TSWAPONG,-22,-36,-15,27,37,43,,IFM3,,,95.200,77
,TV HILL,-24,-48,-9,24,43,29,,IFM3,,,94.500,70
,WERDA,-25,-16,-7,23,15,33,,IFM3,,,95.200,77
,BOKSPITS,-26,-53,-5,20,41,56,,IFM4,,,100.000,125
,BT12,-24,-30,0,20,30,0,,IFM4,,,98.800,113
,BT16,-22,-40,0,26,15,0,,IFM4,,,99.000,115
,BT17,-23,0,0,21,0,0,,IFM4,,,100.000,125
,BT20,-22,-45,0,22,15,0,,IFM4,,,98.500,110
,BT21,-22,-50,0,25,15,0,,IFM4,,,98.200,107
,BT24,-22,-30,0,24,15,0,,IFM4,,,99.600,121
,BT26.1,-21,-20,0,26,50,0,,IFM4,,,97.200,97
,BT4,-25,-30,0,21,30,0,,IFM4,,,98.200,107
,BT7,-24,-45,0,23,0,0,,IFM4,,,98.000,105
,GABANE,-24,-40,-48,25,46,13,,IFM4,,,93.000,55
,JWANENG,-24,-36,0,24,44,0,,IFM4,,,99.200,117
,KANG,-23,-45,0,22,50,0,,IFM4,,,98.900,114
,LOBATSE,-25,-13,0,25,39,50,,IFM4,,,98.600,111
,MABULE,-25,-45,0,24,32,0,,IFM4,,,98.800,113
,MAGHANENG,-23,-2,-5,27,35,25,,IFM4,,,103.700,162
,MAHALAPYE,-23,-8,-49,26,42,22,,IFM4,,,99.900,124
,MIDDELPUTS,-26,-37,-24,21,52,0,,IFM4,,,98.300,108
,MMASHORO,-21,-54,0,26,44,0,,IFM4,,,97.700,102
,MOLALATAU,-22,-10,0,28,40,0,2228BA,IFM4,,,99.200,117
,OLIFANTSDRIFT,-24,-1,-6,26,19,17,,IFM4,,,97.600,101
,PALAPYE,-22,-15,-34,27,20,35,,IFM4,,,98.000,105
,RAKHUNA,-25,-14,-24,25,20,4,,IFM4,,,97.400,99
,SELEBI PIKWE,-22,0,0,27,49,0,,IFM4,,,101.000,135
,SEROWE,-22,-23,-10,26,42,17,,IFM4,,,99.400,119
,SESUNG,-23,-6,-2,24,55,9,,IFM4,,,97.500,100
,SOJWE,-23,-26,-23,25,45,52,,IFM4,,,97.300,98
,TSABONG,-26,0,-22,22,25,8,,IFM4,,,99.900,124
,TSETSEJWE,-22,-45,0,27,45,0,,IFM4,,,99.700,122
,TSHANE,-24,0,0,21,50,0,,IFM4,,,99.400,119
,TSWAPONG,-22,-36,-15,27,37,43,,IFM4,,,98.500,110
,TV HILL,-24,-48,-9,24,43,29,,IFM4,,,97.800,103
,WERDA,-25,-16,-7,23,15,33,,IFM4,,,98.500,110
,BOKSPITS,-26,-53,-5,20,41,56,,IFM5,,,103.500,160
,BT12,-24,-30,0,20,30,0,,IFM5,,,102.300,148
,BT16,-22,-40,0,26,15,0,,IFM5,,,102.500,150
,BT17,-23,0,0,21,0,0,,IFM5,,,103.500,160
,BT20,-22,-45,0,22,15,0,,IFM5,,,102.000,145
,BT21,-22,-50,0,25,15,0,,IFM5,,,101.700,142
,BT24,-22,-30,0,24,15,0,,IFM5,,,103.100,156
,BT26.1,-21,-20,0,26,50,0,,IFM5,,,100.700,132
,BT4,-25,-30,0,21,30,0,,IFM5,,,101.700,142
,BT7,-24,-45,0,23,0,0,,IFM5,,,101.500,140
,GABANE,-24,-40,-48,25,46,13,,IFM5,,,95.700,82
,JWANENG,-24,-36,0,24,44,0,,IFM5,,,102.700,152
,KANG,-23,-45,0,22,50,0,,IFM5,,,102.400,149
,LOBATSE,-25,-13,0,25,39,50,,IFM5,,,102.100,146
,MABULE,-25,-45,0,24,32,0,,IFM5,,,102.300,148
,MAGHANENG,-23,-2,-5,27,35,25,,IFM5,,,107.300,198
,MAHALAPYE,-23,-8,-49,26,42,22,,IFM5,,,107.000,195
,MIDDELPUTS,-26,-37,-24,21,52,0,,IFM5,,,101.800,143
,MMASHORO,-21,-54,0,26,44,0,,IFM5,,,101.200,137
,MOLALATAU,-22,-10,0,28,40,0,2228BA,IFM5,,,102.700,152
,OLIFANTSDRIFT,-24,-1,-6,26,19,17,,IFM5,,,101.100,136
,PALAPYE,-22,-15,-34,27,20,35,,IFM5,,,101.500,140
,RAKHUNA,-25,-14,-24,25,20,4,,IFM5,,,100.900,134
,SELEBI PIKWE,-22,0,0,27,49,0,,IFM5,,,104.600,171
,SEROWE,-22,-23,-10,26,42,17,,IFM5,,,102.900,154
,SESUNG,-23,-6,-2,24,55,9,,IFM5,,,101.000,135
,SOJWE,-23,-26,-23,25,45,52,,IFM5,,,100.800,133
,SOJWE,-23,-26,-23,25,45,52,,IFM5,,,104.400,169
,TSETSEJWE,-22,-45,0,27,45,0,,IFM5,,,103.200,157
,TSHANE,-24,0,0,21,50,0,,IFM5,,,102.900,154
,TSWAPONG,-22,-36,-15,27,37,43,,IFM5,,,102.000,145
,TV HILL,-24,-48,-9,24,43,29,,IFM5,,,101.300,138
,WERDA,-25,-16,-7,23,15,33,,IFM5,,,102.000,145
,BOKSPITS,-26,-53,-5,20,41,56,,IFM6,,,107.100,196
,BT12,-24,-30,0,20,30,0,,IFM6,,,105.900,184
,BT16,-22,-40,0,26,15,0,,IFM6,,,106.100,186
,BT17,-23,0,0,21,0,0,,IFM6,,,107.100,196
,BT20,-22,-45,0,22,15,0,,IFM6,,,105.600,181
,BT21,-22,-50,0,25,15,0,,IFM6,,,105.300,178
,BT24,-22,-30,0,24,15,0,,IFM6,,,106.700,192
,BT26.1,-21,-20,0,26,50,0,,IFM6,,,104.300,168
,BT4,-25,-30,0,21,30,0,,IFM6,,,105.300,178
,BT7,-24,-45,0,23,0,0,,IFM6,,,105.100,176
,GABANE,-24,-40,-48,25,46,13,,IFM6,,,96.200,87
,JWANENG,-24,-36,0,24,44,0,,IFM6,,,106.300,188
,KANG,-23,-45,0,22,50,0,,IFM6,,,106.000,185
,LOBATSE,-25,-13,0,25,39,50,,IFM6,,,105.700,182
,MABULE,-25,-45,0,24,32,0,,IFM6,,,105.900,184
,MIDDELPUTS,-26,-37,-24,21,52,0,,IFM6,,,105.400,179
,MMASHORO,-21,-54,0,26,44,0,,IFM6,,,104.800,173
,MOLALATAU,-22,-10,0,28,40,0,2228BA,IFM6,,,106.300,188
,OLIFANTSDRIFT,-24,-1,-6,26,19,17,,IFM6,,,104.700,172
,PALAPYE,-22,-15,-34,27,20,35,,IFM6,,,105.100,176
,RAKHUNA,-25,-14,-24,25,20,4,,IFM6,,,104.500,170
,SELEBI PIKWE,-22,0,0,27,49,0,,IFM6,,,87.900,4
,SEROWE,-22,-23,-10,26,42,17,,IFM6,,,106.500,190
,SESUNG,-23,-6,-2,24,55,9,,IFM6,,,104.600,171
,TSETSEJWE,-22,-45,0,27,45,0,,IFM6,,,106.800,193
,TSHANE,-24,0,0,21,50,0,,IFM6,,,106.500,190
,TSWAPONG,-22,-36,-15,27,37,43,,IFM6,,,105.600,181
,TV HILL,-24,-48,-9,24,43,29,,IFM6,,,104.900,174
,WERDA,-25,-16,-7,23,15,33,,IFM6,,,105.600,181
,GABANE,-24,-40,-48,25,46,13,,IFM7,,,99.000,115
,GABANE,-24,-40,-48,25,46,13,,IFM8,,,99.500,120
,GABANE,-24,-40,-48,25,46,13,,IFM9,,,102.500,150
MP,NELSPRUIT,-25,-30,-57,30,46,33,2530DB,ILVH,,,90.500,30
KN,DURBAN,-29,-46,-12,30,43,0,2930DC,IMBO,,,96.800,93
KN,DURBAN NORTH,-29,-45,-52,31,2,24,2931CC,INAN,,,88.400,9
EC,UMTATA,-31,-35,-48,28,44,36,3128DA,INGW,,,104.500,170
EC,EAST LONDON,-32,-56,-20,27,48,56,3227DD,IZLE,,,93.800,63
KN,DURBAN NORTH,-29,-45,-52,31,2,24,2931CC,IZWI,,,98.000,105
MP,CAROLINA,-26,-10,-37,30,37,57,2630BA,JAKR,,,96.200,87
MP,DAVEL,-26,-27,-30,29,37,26,2629BC,JAKR,,,96.700,92
MP,DULLSTROOM,-25,-34,-21,30,11,17,2530CA,JAKR,,,94.000,65
NW,ENZELSBERG,-25,-25,-7,26,13,16,2526AC,JAKR,,,94.800,73
NW,GROOT MARICO,-25,-37,-11,26,26,8,2526CB,JAKR,,,95.500,80
MP,HOEDSPRUIT,-24,-32,-30,30,52,8,2430DB,JAKR,,,95.200,77
LP,LOUIS TRICHARDT,-23,0,-2,29,45,26,2329BB,JAKR,,,93.900,64
MP,LYDENBURG,-25,-6,-20,30,26,3,2530AB,JAKR,,,96.000,85
GP,MENLO PARK,-25,-46,-16,28,16,5,2528CD,JAKR,,,95.300,78
MP,MIDDELBURG,-25,-49,-4,29,23,24,2529CD,JAKR,,,95.000,75
MP,NELSPRUIT,-25,-30,-57,30,46,33,2530DB,JAKR,,,95.700,82
LP,NYLSTROOM,-24,-47,-58,28,25,59,2428CD,JAKR,,,96.100,86
MP,PIET RETIEF,-27,-1,-11,30,41,3,2730BA,JAKR,,,95.300,78
LP,POTGIETERSRUS,-24,-9,-24,29,14,10,2429AA,JAKR,,,94.600,71
GP,PRETORIA,-25,-41,-21,27,59,2,2527DB,JAKR,,,94.200,67
NW,RUSTENBURG,-25,-36,-59,27,7,5,2527CA,JAKR,,,93.900,64
MP,SABIE,-25,-7,-46,30,45,35,2530BB,JAKR,,,97.100,96
LP,THABAZIMBI,-24,-27,-59,27,36,51,2427BC,JAKR,,,95.100,76
LP,TZANEEN,-23,-47,-6,30,0,17,2330CC,JAKR,,,95.800,83
MP,VOLKSRUST,-27,-18,-33,29,53,15,2729BD,JAKR,,,95.800,83
NW,ZEERUST,-25,-51,-37,26,2,51,2526CC,JAKR,,,95.800,83
EC,MOUNT AYLIFF,-30,-50,-11,29,23,41,3029CD,JANE,,,100.500,130
GP,SOWETO,-26,-10,-48,27,50,42,2627BB,JOZI,,,105.800,183
GP,TSAKANE,-26,-21,-7,28,22,12,2628AD,KAKO,,,103.600,161
NW,MOGWASE,-25,-10,-34,27,16,51,2527AB,KGAT,,,91.300,38
WC,KNYSNA 1,-34,-1,-50,23,3,18,3423AA,KNYS,,,97.000,95
NW,MOTSWEDI,-25,-16,-55,25,52,18,2525BD,KOPA,,,100.000,125
NW,ZEERUST,-25,-51,-37,26,2,51,2526CC,KOPA,,,103.500,160
MP,MIDDELBURG 2,-25,-45,-56,29,26,23,2529CD,KOSM,,,99.300,118
EC,KAREEDOUW,-34,-1,-29,24,25,48,3424AB,KOUG,,,97.800,103
FS,BLOEMFONTEIN,-29,-6,-4,26,13,44,2926AA,KOVS,,,97.000,95
MP,DAVEL,-26,-27,-30,29,37,26,2629BC,KRAG,,,104.900,174
MP,MIDDELBURG,-25,-49,-4,29,23,24,2529CD,KRAG,,,93.100,56
FS,SASOLBURG 1,-26,-50,-14,27,51,24,2627DD,KRBO,,,103.700,162
EC,EAST LONDON,-32,-56,-20,27,48,56,3227DD,KUMK,,,95.800,83
NC,KURUMAN HILLS,-27,-53,-13,23,33,38,2723DC,KURA,,,98.900,114
KN,PIETERMARITZBURG,-29,-34,-47,30,19,49,2930CB,KZNF,,,104.000,165
EC,STERKSPRUIT,-30,-41,-44,27,16,14,3027CB,LAFM,,,107.200,197
GP,TSHWANE UNIVERSITY OF TECHN,-25,-43,-40,28,9,30,2528CA,LEKK,,,91.900,44
GP,LENASIA 1,-26,-19,0,27,50,0,2627BD,LENZ,,,93.600,61
LP,GA-MABULA,-23,-37,-26,27,58,15,2327DB,LEPH,,,87.800,3
,LERIBE,-28,-52,0,28,10,0,2828CC,LNBS,,,89.700,22
,LERIBE,-28,-52,0,28,10,0,2828CC,LNBS,,,92.800,53
,LERIBE,-28,-52,0,28,10,0,2828CC,LNBS,,,96.000,85
,LERIBE,-28,-52,0,28,10,0,2828CC,LNBS,,,99.300,118
,LERIBE,-28,-52,0,28,10,0,2828CC,LNBS,,,102.800,153
,LERIBE,-28,-52,0,28,10,0,2828CC,LNBS,,,106.400,189
,LERIBE,-28,-52,0,28,10,0,2828CC,LNBS,,,471.250,21
,MAFETENG,-29,-51,-37,27,16,12,2927CD,LNBS,,,87.600,1
,MAFETENG,-29,-51,-37,27,16,12,2927CD,LNBS,,,93.900,64
,MAFETENG,-29,-51,-37,27,16,12,2927CD,LNBS,,,90.700,32
,MAFETENG,-29,-51,-37,27,16,12,2927CD,LNBS,,,100.700,132
,MAFETENG,-29,-51,-37,27,16,12,2927CD,LNBS,,,97.200,97
,MAFETENG,-29,-51,-37,27,16,12,2927CD,LNBS,,,104.300,168
,MAFETENG,-29,-49,0,27,26,0,2927CD,LNBS,,,615.250,39
,MANTSONYANE,-29,-32,0,28,13,0,,LNBS,,,679.250,47
,MANTSONYANE,-29,-32,0,28,13,0,,LNBS,,,711.250,51
,MASERU,-29,-18,-44,27,33,18,2927BC,LNBS,,,199.250,7
,MASERU,-29,-18,-44,27,33,18,2927BC,LNBS,,,535.250,29
,MASERU,-29,-18,-44,27,33,18,2927BC,LNBS,,,567.250,33
,MASERU,-29,-21,0,27,35,0,2921BC,LNBS,,,106.900,194
,MASERU,-29,-21,0,27,35,0,2921BC,LNBS,,,103.300,158
,MASERU,-29,-21,0,27,35,0,2921BC,LNBS,,,96.500,90
,MASERU,-29,-21,0,27,35,0,2921BC,LNBS,,,93.300,58
,MASERU,-29,-21,0,27,35,0,2921BC,LNBS,,,90.200,27
,MASERU,-29,-21,0,27,35,0,2921BC,LNBS,,,535.250,29
,MOHALES HOEK,-30,-9,0,27,30,0,,LNBS,,,95.600,81
,MOHALES HOEK,-30,-9,0,27,30,0,,LNBS,,,92.400,49
,MOHALES HOEK,-30,-9,0,27,30,0,,LNBS,,,89.300,18
,MOKHOTLONG,-29,-16,0,28,58,0,,LNBS,,,231.250,11
,MOKHOTLONG,-29,-16,0,28,58,0,,LNBS,,,103.600,161
,MOKHOTLONG,-29,-16,0,28,58,0,,LNBS,,,107.200,197
,MOKHOTLONG,-29,-16,0,28,58,0,,LNBS,,,100.100,126
,MOKHOTLONG,-29,-16,0,28,58,0,,LNBS,,,495.250,24
,MOKHOTLONG,-29,-16,0,28,58,0,,LNBS,,,591.250,36
,PELA TSOEU PASS,-28,-59,0,28,26,0,,LNBS,,,175.250,4
,PELA TSOEU PASS,-28,-59,0,28,26,0,,LNBS,,,503.250,25
,PELA TSOEU PASS,-28,-59,0,28,26,0,,LNBS,,,503.250,25
,QACHAS NEK,-30,-5,0,28,41,0,,LNBS,,,97.000,95
,QACHAS NEK,-30,-5,0,28,41,0,,LNBS,,,104.100,166
,QACHAS NEK,-30,-5,0,28,41,0,,LNBS,,,107.500,200
,QUTHING,-30,-25,-3,27,42,21,3027BB,LNBS,,,98.900,114
,QUTHING,-30,-25,-3,27,42,21,3027BB,LNBS,,,106.000,185
,QUTHING,-30,-25,-3,27,42,21,3027BB,LNBS,,,102.400,149
,SEHLABATHEBE,-29,-52,0,28,58,0,,LNBS,,,735.250,54
,SEHLABATHEBE,-29,-52,0,28,58,0,,LNBS,,,767.250,58
,THABA PUTSOA,-29,-44,0,27,55,0,,LNBS,,,615.250,39
,THABA PUTSOA,-29,-44,0,27,55,0,,LNBS,,,647.250,43
,THABA PUTSOA,-29,-44,0,27,55,0,,LNBS,,,223.250,10
,THABA TSEKA,-29,-30,-55,28,28,4,2928BC,LNBS,,,90.500,30
,THABA TSEKA,-29,-30,-55,28,28,4,2928BC,LNBS,,,93.600,61
,THABA TSEKA,-29,-30,-55,28,28,4,2928BC,LNBS,,,96.800,93
,THABA TSEKA,-29,-30,-55,28,28,4,2928BC,LNBS,,,527.250,28
,THABA TSEKA,-29,-30,-55,28,28,4,2928BC,LNBS,,,559.250,32
,THABA TSEKA,-29,-30,-55,28,28,4,2928BC,LNBS,,,207.250,8
,TUMAHOLE,-29,-47,0,28,33,0,,LNBS,,,799.250,62
,TUMAHOLE,-29,-47,0,28,33,0,,LNBS,,,831.250,66
,TUMAHOLE,-29,-47,0,28,33,0,,LNBS,,,183.250,5
EC,ALICEDALE,-33,-19,-28,26,5,49,3326AC,LOBO,Umhlobowenene,,91.300,38
EC,ALIWAL NORTH,-30,-47,-5,26,34,0,3026DC,LOBO,Umhlobowenene,,91.700,42
